,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,total_minutes,total_charge,total_calls,average_call_length,average_charge,customer_service_calls,churn,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
2544,160,415,329,0,0,0.0,0.27793614595210947,0.6848484848484848,0.278001341381623,0.7371459994500963,0.40588235294117647,0.7373018440634098,0.6242603550295859,0.20422535211267606,0.624626419605499,0.6599999999999999,0.2,0.6592592592592592,0.5823206259364079,0.4300737503414368,0.25333333333333335,0.6666666666666666,0.3333333333333332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,141,510,414,0,0,0.0,0.41761687571265677,0.7333333333333333,0.4176727028839705,0.46714324993126205,0.7352941176470589,0.4671627305079262,0.5798816568047338,0.5563380281690141,0.580394500896593,0.41,0.25,0.4092592592592592,0.46462460462793437,0.40125648729855234,0.7644444444444445,0.3333333333333333,0.3333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2546,90,408,406,0,0,0.0,0.45011402508551884,0.43636363636363634,0.45003353454057676,0.6433874072037393,0.5470588235294118,0.6434810740860563,0.5024206562668101,0.3732394366197183,0.5026897788404064,0.61,0.25,0.6092592592592593,0.5490261361744633,0.49904397705544945,0.28888888888888886,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,72,415,336,0,0,0.0,0.39880273660205245,0.7090909090909091,0.39872568745808185,0.6147924113280177,0.5647058823529412,0.6150113231963766,0.5852608929532007,0.4225352112676056,0.5857740585774058,0.635,0.2,0.6351851851851852,0.5538538371899452,0.4661294728216336,0.5288888888888889,0.3333333333333333,0.3333333333333332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2548,117,408,378,0,1,0.4117647058823529,0.4367160775370581,0.6787878787878788,0.43661971830985913,0.723948309045917,0.6470588235294118,0.724037528307991,0.3006993006993007,0.36619718309859156,0.301255230125523,0.595,0.35,0.5944444444444444,0.46462460462793415,0.47500682873531824,0.5466666666666666,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,79,408,412,1,0,0.0,0.2950399087799316,0.8121212121212121,0.29510395707578807,0.8779213637613418,0.6529411764705882,0.8780329990294403,0.5828402366863905,0.6408450704225352,0.5833831440526002,0.42000000000000004,0.2,0.42037037037037034,0.6439154319960049,0.4763725757989622,0.8088888888888889,0.3333333333333333,0.3333333333333332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,87,408,390,0,0,0.0,0.5296465222348917,0.7212121212121212,0.5296780684104627,0.528732471817432,0.48823529411764705,0.5289550307343902,0.4755244755244755,0.44366197183098594,0.4757919904363419,0.32999999999999996,0.2,0.3296296296296296,0.5000832362244051,0.48880087407812073,0.49333333333333335,0.3333333333333333,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,102,415,386,0,0,0.0,0.3691562143671608,0.3393939393939394,0.369215291750503,0.9738795710750618,0.6941176470588235,0.9741184082821093,0.328940290478752,0.4225352112676056,0.3293484757919904,0.545,0.15,0.5444444444444444,0.5923089728649911,0.5284075389237912,0.3511111111111111,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,49,408,353,0,0,0.0,0.6744583808437856,0.5515151515151515,0.6743796109993293,0.6073687104756668,0.8588235294117647,0.607570365577483,0.33243679397525555,0.5704225352112676,0.33293484757919906,0.445,0.1,0.4444444444444444,0.5475278841351756,0.6156787762906311,0.72,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,67,408,410,0,0,0.0,0.7423033067274799,0.6484848484848484,0.7422870556673374,0.5724498212812758,0.611764705882353,0.5726302167583306,0.4967724583109199,0.5774647887323944,0.49731022115959356,0.5,0.1,0.5,0.669552189112702,0.6978967495219885,0.6088888888888889,0.3333333333333333,0.6666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2554,107,415,404,0,0,0.0,0.47690992018244016,0.6060606060606061,0.4768611670020121,0.450646136926038,0.4647058823529412,0.4506632157877709,0.4376008606777838,0.47183098591549294,0.4381350866706515,0.335,0.25,0.3351851851851852,0.3987015148992844,0.4045342802512975,0.41333333333333333,0.3333333333333333,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,190,408,409,0,0,0.0,0.5193842645381983,0.6121212121212121,0.5192823608316566,0.5837228485015122,0.5588235294117647,0.5839534131349078,0.5642818719741797,0.6338028169014085,0.5648535564853556,0.465,0.2,0.46481481481481474,0.5868153820542701,0.5338705271783665,0.5866666666666667,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,118,510,422,0,0,0.0,0.3221208665906499,0.48484848484848486,0.3220992622401073,0.4127027770140225,0.5117647058823529,0.4128113879003559,0.48708983324367944,0.5774647887323944,0.48714883442916906,0.54,0.2,0.5407407407407407,0.3227900782420511,0.28885550396066645,0.4222222222222222,0.3333333333333333,0.3333333333333332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2557,120,415,412,0,0,0.0,0.5293614595210946,0.806060606060606,0.5293427230046949,0.6464118779213638,0.8764705882352941,0.646392753154319,0.6272189349112426,0.31690140845070425,0.6276150627615062,0.845,0.3,0.8444444444444443,0.6822040952222408,0.6107620868615131,0.7777777777777778,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2558,94,408,333,0,0,0.0,0.3882554161915621,0.6909090909090909,0.38816230717639166,0.45394555952708276,0.6941176470588235,0.45389841475250725,0.30849919311457774,0.2676056338028169,0.3090257023311416,0.48,0.25,0.4796296296296296,0.2738471782919927,0.314804698169899,0.52,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,115,510,406,0,1,0.5686274509803921,0.6345496009122007,0.4909090909090909,0.6344735077129444,0.523233434149024,0.6411764705882353,0.5234551924943384,0.47875201721355565,0.38028169014084506,0.4787806335923492,0.575,0.1,0.5759259259259258,0.5681704677875812,0.5906856050259492,0.39111111111111113,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,61,415,409,0,0,0.0,0.5624287343215507,0.40606060606060607,0.562374245472837,0.7272477316469618,0.6235294117647059,0.7272727272727273,0.5037654653039269,0.5845070422535211,0.5038852361028093,0.45,0.3,0.45,0.6608956217745964,0.6144496039333516,0.4622222222222222,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,143,510,354,0,1,0.6470588235294118,0.403078677309008,0.7878787878787878,0.403085177733065,0.5125103106956282,0.6705882352941176,0.5124555160142349,0.5024206562668101,0.5492957746478874,0.5026897788404064,0.385,0.3,0.3851851851851852,0.434826036290994,0.38896476372575794,0.7555555555555555,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,110,510,354,0,0,0.0,0.5929304446978335,0.41818181818181815,0.5928906773977196,0.26147924113280174,0.5529411764705883,0.26140407635069557,0.41769768692845616,0.676056338028169,0.4178123132098027,0.4,0.55,0.4,0.34176793740635936,0.4192843485386506,0.49777777777777776,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,104,415,389,0,0,0.0,0.33779931584948686,0.5575757575757576,0.3378604963112005,0.4888644487214738,0.6411764705882353,0.4888385635716596,0.6253362022592792,0.45774647887323944,0.6258218768679019,0.605,0.2,0.6055555555555555,0.46578991176960227,0.37025402895383774,0.49777777777777776,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,16,510,338,0,0,0.0,0.4367160775370581,0.3939393939393939,0.43661971830985913,0.6315644762166621,0.5294117647058824,0.6315108379165318,0.3362022592791823,0.4295774647887324,0.3365212193664076,0.5349999999999999,0.4,0.5351851851851852,0.42866655568503415,0.4396339797869435,0.29333333333333333,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,183,510,399,0,0,0.0,0.30872291904218924,0.5272727272727272,0.3086854460093897,0.504811657959857,0.6823529411764706,0.5050145583953413,0.4125874125874126,0.5352112676056338,0.4130304841601913,0.675,0.1,0.6759259259259258,0.32911603129682043,0.3098880087407812,0.5466666666666666,0.3333333333333333,0.3333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,147,408,354,0,0,0.0,0.4806157354618016,0.5575757575757576,0.48054996646545944,0.5160846851800934,0.6294117647058823,0.5160142348754448,0.5199031737493276,0.43661971830985913,0.520023909145248,0.72,0.4,0.7203703703703703,0.5042450474446479,0.48224528817263046,0.49333333333333335,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,58,415,409,0,0,0.0,0.7046750285062713,0.703030303030303,0.7045606975184441,0.8350288699477592,0.6058823529411764,0.835004852798447,0.22108660570199032,0.4295774647887324,0.2211595935445308,0.465,0.1,0.46481481481481474,0.6347594473114699,0.7122370936902486,0.5511111111111111,0.3333333333333333,0.6666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,102,510,329,1,0,0.0,0.6391106043329532,0.4909090909090909,0.6390006706908116,0.6689579323618368,0.5294117647058824,0.6690391459074733,0.335126412049489,0.2323943661971831,0.3353257621040048,0.6,0.4,0.6,0.5710004994173465,0.6248292816170444,0.24,0.6666666666666666,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,123,415,337,0,0,0.0,0.475769669327252,0.593939393939394,0.4756874580818243,0.6098432774264504,0.45294117647058824,0.6098350048527985,0.5935987089833243,0.5704225352112676,0.594142259414226,0.64,0.2,0.6407407407407407,0.6011320126519062,0.5289538377492489,0.4533333333333333,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2570,64,415,374,0,1,0.8431372549019608,0.33751425313568983,0.6060606060606061,0.33752515090543256,0.3962056640087985,0.6352941176470588,0.39631187318020056,0.3628294782140936,0.4084507042253521,0.36282127913927076,0.425,0.3,0.4259259259259259,0.24105210587647755,0.2575798962032231,0.5066666666666667,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,103,510,359,0,0,0.0,0.5441847206385405,0.37575757575757573,0.5440979208584843,0.6230409678306297,0.31176470588235294,0.6230993206082175,0.5564819795589027,0.44366197183098594,0.5564853556485355,0.39,0.15,0.39074074074074067,0.6177792575328784,0.5632340890467088,0.10222222222222223,0.6666666666666666,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,152,415,378,0,0,0.0,0.9059293044469784,0.36363636363636365,0.9059356136820925,0.42040142974979383,0.5882352941176471,0.42057586541572306,0.2694997310381926,0.2112676056338028,0.269575612671847,0.52,0.35,0.5203703703703704,0.53304478108873,0.7164709095875444,0.17333333333333334,0.6666666666666666,0.8333333333333331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,124,415,344,0,0,0.0,0.8893956670467502,0.6787878787878788,0.8893360160965794,0.4949133901567226,0.6411764705882353,0.4949854416046587,0.39107046799354495,0.4295774647887324,0.39151225343693963,0.64,0.2,0.6407407407407407,0.6477442983186285,0.771100792133297,0.5688888888888889,0.3333333333333333,0.8333333333333331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2574,97,415,417,0,0,0.0,0.4161915621436716,0.7333333333333333,0.41616364855801474,0.5581523233434149,0.8294117647058824,0.5583953413134908,0.34588488434642284,0.6126760563380281,0.3460848774656306,0.665,0.1,0.6648148148148147,0.38255368736474127,0.40385140671947556,0.8577777777777778,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,131,415,333,0,0,0.0,0.3751425313568985,0.5757575757575758,0.375083836351442,0.4929887269727798,0.6411764705882353,0.4930443222258169,0.6132329209252286,0.676056338028169,0.6132695756126719,0.775,0.15,0.7759259259259259,0.4882636923589146,0.4120458891013384,0.6444444444444445,0.3333333333333333,0.3333333333333332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,57,415,369,0,1,0.6470588235294118,0.5513112884834663,0.6363636363636364,0.551307847082495,0.6367885620016497,0.4647058823529412,0.6370106761565837,0.5459924690693921,0.4014084507042254,0.5463239689181112,0.5549999999999999,0.55,0.5555555555555555,0.6292658565007494,0.5848128926522808,0.4177777777777778,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,157,510,372,0,0,0.0,0.5276510832383124,0.5575757575757576,0.5276659959758551,0.585647511685455,0.5,0.5858945325137496,0.46503496503496505,0.36619718309859156,0.4650328750747161,0.425,0.25,0.4259259259259259,0.530048277010155,0.5158426659382682,0.3377777777777778,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,194,510,333,0,0,0.0,0.5510262257696693,0.6424242424242425,0.5509725016767271,0.4646686829804784,0.8823529411764706,0.4648980912326108,0.5433028509951586,0.6267605633802817,0.543335325762104,0.5900000000000001,0.2,0.5907407407407407,0.5243882137506244,0.5137940453428025,0.8488888888888889,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,66,415,410,0,0,0.0,0.41733181299885974,0.6484848484848484,0.41733735747820255,0.5402804509210888,0.5823529411764706,0.5402782271109673,0.5564819795589027,0.5140845070422535,0.5564853556485355,0.39,0.1,0.39074074074074067,0.4935908107208258,0.42502048620595473,0.5466666666666666,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,155,510,376,0,0,0.0,0.20296465222348917,0.5454545454545454,0.2028839704896043,0.836953533131702,0.7,0.8369459721772889,0.43060785368477683,0.49295774647887325,0.4309623430962343,0.43,0.2,0.4296296296296296,0.47144997502913283,0.3497678229991805,0.5555555555555556,0.3333333333333333,0.3333333333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,123,415,329,0,0,0.0,0.35119726339794755,0.6303030303030303,0.35110663983903423,0.5224085784987628,0.6882352941176471,0.5224846328049174,0.39564281871974183,0.43661971830985913,0.3956963538553497,0.645,0.25,0.6444444444444444,0.3530880639254204,0.3455340071018847,0.5777777777777777,0.3333333333333333,0.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,116,510,393,0,0,0.0,0.5843785632839225,0.5454545454545454,0.5843393695506371,0.3874072037393456,0.6705882352941176,0.3875768359754125,0.6707907477138247,0.44366197183098594,0.671249252839211,0.375,0.2,0.3759259259259259,0.5688363575828203,0.5217153783119366,0.5022222222222222,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,63,415,388,0,0,0.0,0.3668757126567844,0.4727272727272727,0.36686787391012743,0.6620841352763267,0.7823529411764706,0.662245228081527,0.5769230769230769,0.6197183098591549,0.5774058577405857,0.64,0.3,0.6407407407407407,0.5588480106542368,0.45861786397159243,0.6533333333333333,0.3333333333333333,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,64,510,412,0,0,0.0,0.6183010262257697,0.4727272727272727,0.6182092555331992,0.5801484740170471,0.6764705882352942,0.5803946942736978,0.4211941904249597,0.5845070422535211,0.42139868499701133,0.5700000000000001,0.25,0.5703703703703703,0.5573497586149494,0.5879541108986617,0.5466666666666666,0.3333333333333333,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,96,510,368,0,0,0.0,0.427594070695553,0.7393939393939394,0.4275653923541247,0.6007698652735771,0.6823529411764706,0.6007764477515367,0.5088757396449705,0.39436619718309857,0.5092647937836222,0.49000000000000005,0.05,0.4907407407407407,0.5100715831529882,0.45547664572521174,0.6088888888888889,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,53,415,401,0,0,0.0,0.46778791334093495,0.6424242424242425,0.4678068410462776,0.5664008798460269,0.32941176470588235,0.5664833387253316,0.4612694997310382,0.6408450704225352,0.46144650328750747,0.5700000000000001,0.1,0.5703703703703703,0.4859330780755785,0.4687243922425566,0.4311111111111111,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,105,510,352,0,0,0.0,0.6043329532497149,0.6848484848484848,0.6042924211938296,0.6230409678306297,0.7529411764705882,0.6230993206082175,0.4583109198493814,0.5704225352112676,0.45845786013150036,0.445,0.35,0.4444444444444444,0.5939736973530882,0.5938268232723299,0.76,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,53,510,417,0,1,0.7254901960784313,0.47690992018244016,0.6,0.4768611670020121,0.5353313170195215,0.5823529411764706,0.5354254286638629,0.5742334588488435,0.5563380281690141,0.5744172145845785,0.6,0.45,0.6,0.5433660729149328,0.4909860693799509,0.5688888888888889,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,101,415,353,0,0,0.0,0.44013683010262256,0.7878787878787878,0.4401408450704225,0.5971954907891119,0.5941176470588235,0.5972177288903268,0.43625605164066705,0.13380281690140844,0.4363419007770472,0.6950000000000001,0.2,0.6944444444444444,0.47711003828866333,0.4625785304561595,0.4266666666666667,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,129,510,409,0,1,0.5882352941176471,0.5054161915621437,0.5757575757575758,0.505365526492287,0.5823480890844103,0.6,0.5823358136525396,0.5836471221086605,0.528169014084507,0.5839808726838015,0.465,0.35,0.46481481481481474,0.5898118861328451,0.5262223436219612,0.5377777777777778,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,122,408,395,0,0,0.0,0.6590649942987457,0.8545454545454545,0.658953722334004,0.736321143799835,0.8,0.7363312843739891,0.583916083916084,0.47183098591549294,0.5839808726838015,0.44000000000000006,0.25,0.4407407407407407,0.7720992175794906,0.714558863698443,0.8488888888888889,0.3333333333333333,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,163,415,378,0,0,0.0,0.5783922462941847,0.6060606060606061,0.5783031522468143,0.49106406378883694,0.27058823529411763,0.49110320284697506,0.48574502420656274,0.5845070422535211,0.48595337716676623,0.64,0.15,0.6407407407407407,0.5223905443649076,0.5376946189565693,0.3288888888888889,0.3333333333333333,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2593,93,408,417,0,0,0.0,0.42645381984036485,0.7272727272727273,0.42639168343393696,0.5518284300247457,0.5,0.5519249433840181,0.4249596557288865,0.5211267605633803,0.42498505678422,0.7150000000000001,0.45,0.7148148148148148,0.43532545363742303,0.4311663479923517,0.5777777777777777,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2594,115,510,348,1,0,0.0,0.984321550741163,0.4909090909090909,0.9842387659289068,0.5592521308770966,0.6235294117647059,0.5593659010029116,0.5225927918235611,0.5211267605633803,0.5230125523012552,0.5900000000000001,0.4,0.5907407407407407,0.8218744797735977,0.9019393608303741,0.49333333333333335,0.6666666666666666,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,25,408,337,0,0,0.0,0.7551311288483465,0.48484848484848486,0.7550301810865191,0.7731646961781689,0.38823529411764707,0.7732125525719832,0.3843464228079613,0.33098591549295775,0.3843395098625224,0.42000000000000004,0.2,0.42037037037037034,0.7263192941568171,0.7612674132750615,0.17333333333333334,0.6666666666666666,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
